"imageid","lunar_phase","temperature_f","tmstamp","x_coord","y_coord","num_markings"
"SPIGa2013b_000443","oldcres",34,"2013:02:08 07:00:00",157.75,483,4
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",813.5555556,531.5555556,9
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",554.4444444,218.1111111,9
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",679,144.8571429,7
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",751,113.25,8
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",438.8571429,32.14285714,7
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",313.5,78.5,8
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",230.5555556,333.8888889,9
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",282,149.4444444,9
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",702.25,53.375,8
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",667,35.75,4
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",600,30.25,4
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",635.5,36,4
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",85.625,493.625,8
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",183.375,421.75,8
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",169.5555556,293.4444444,9
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",565,368.5,6
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",15.875,452.625,8
"SPIGa2013b_000444","oldcres",33,"2013:02:08 08:00:00",475.1666667,377.6666667,6
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",935,36.57142857,7
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",790.5,26.16666667,6
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",761,151,8
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",657.125,141.875,8
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",501.375,34,8
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",539.75,223.25,4
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",334.5714286,161.8571429,7
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",267.6666667,99,6
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",480,399.75,4
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",363,377.25,4
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",206.4,292,5
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",178.5,371.75,4
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",147,496,4
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",545.75,199,4
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",367.75,339.25,4
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",323.6666667,288,6
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",163.5,393.25,4
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",171,489.25,4
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",19.8,423,5
"SPIGa2013b_000445","oldcres",34,"2013:02:08 09:00:00",638.75,35.25,4
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",839.5,495.5,6
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",549.2,205.8,5
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",540.375,362.5,8
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",178.1666667,453.1666667,6
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",76.3,302,10
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",328.75,204.5,4
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",342.5,145.1,10
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",187.25,145.25,4
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",303.6,86,10
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",665.75,148.875,8
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",787.375,33.875,8
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",919.7777778,517.5555556,9
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",473.75,405.5,4
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",305.5,461.5,6
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",7.25,387.25,4
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",173,300.75,8
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",762.5,122,6
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",608.5,25.75,4
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",466.4,31,5
"SPIGa2013b_000446","oldcres",35,"2013:02:08 10:00:00",544.4,237,5
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",577.6666667,231.6666667,6
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",135.875,304.375,8
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",207.5,374.3333333,6
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",142.125,467,8
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",411,435.8571429,7
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",487.7777778,377.8888889,9
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",497.8888889,111.6666667,9
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",672.8888889,126,9
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",711.6666667,47.88888889,9
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",878.2,53.2,5
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",780.6666667,136.1111111,9
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",725.6666667,530.8888889,9
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",422.625,35.25,8
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",303.8333333,99,6
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",868.25,75.5,4
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",630.125,40.25,8
"SPIGa2013b_000447","oldcres",36,"2013:02:08 11:00:00",281.2,316.4,5
"SPIGa2013b_000448","oldcres",37,"2013:02:08 12:00:00",627.2222222,410.8888889,9
"SPIGa2013b_000448","oldcres",37,"2013:02:08 12:00:00",491.4,409.3,10
"SPIGa2013b_000448","oldcres",37,"2013:02:08 12:00:00",101.2,312.6,10
"SPIGa2013b_000448","oldcres",37,"2013:02:08 12:00:00",177.5,324,10
"SPIGa2013b_000448","oldcres",37,"2013:02:08 12:00:00",624.9,220.4,10
"SPIGa2013b_000448","oldcres",37,"2013:02:08 12:00:00",757.4,126,10
"SPIGa2013b_000448","oldcres",37,"2013:02:08 12:00:00",659,122.2,10
"SPIGa2013b_000448","oldcres",37,"2013:02:08 12:00:00",473,92.3,10
"SPIGa2013b_000448","oldcres",37,"2013:02:08 12:00:00",290.7142857,109.7142857,7
"SPIGa2013b_000448","oldcres",37,"2013:02:08 12:00:00",699.875,47.125,8
"SPIGa2013b_000448","oldcres",37,"2013:02:08 12:00:00",788.75,32.875,8
"SPIGa2013b_000448","oldcres",37,"2013:02:08 12:00:00",951.625,34.75,8
"SPIGa2013b_000448","oldcres",37,"2013:02:08 12:00:00",615.1666667,33.83333333,6
"SPIGa2013b_000448","oldcres",37,"2013:02:08 12:00:00",563.25,23.5,4
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",795.3333333,164,9
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",685.5,65.33333333,6
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",668.5555556,155,9
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",514.3,113.7,10
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",439,405,8
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",520.4,435.9,10
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",311.4,491.6,5
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",132.2222222,488.2222222,9
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",192.6666667,406.8888889,9
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",157.7,333.6,10
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",91.9,350.8,10
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",305.7777778,95.77777778,9
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",778.625,32.625,8
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",851.6,41.6,5
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",707.25,53.25,4
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",295,514.4,5
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",545.125,240.375,8
"SPIGa2013b_000449","oldcres",39,"2013:02:08 13:00:00",477,113,5
"SPIGa2013b_000450","oldcres",40,"2013:02:08 14:00:00",760.375,135.75,8
"SPIGa2013b_000450","oldcres",40,"2013:02:08 14:00:00",678.3333333,156.5555556,9
"SPIGa2013b_000450","oldcres",40,"2013:02:08 14:00:00",707.7142857,58.57142857,7
"SPIGa2013b_000450","oldcres",40,"2013:02:08 14:00:00",621.4444444,40.44444444,9
"SPIGa2013b_000450","oldcres",40,"2013:02:08 14:00:00",845.3333333,40.83333333,6
"SPIGa2013b_000450","oldcres",40,"2013:02:08 14:00:00",484.8888889,114.2222222,9
"SPIGa2013b_000450","oldcres",40,"2013:02:08 14:00:00",446,435.5,8
"SPIGa2013b_000450","oldcres",40,"2013:02:08 14:00:00",517,431.5,10
"SPIGa2013b_000450","oldcres",40,"2013:02:08 14:00:00",164.75,340,4
"SPIGa2013b_000450","oldcres",40,"2013:02:08 14:00:00",69.77777778,340.2222222,9
"SPIGa2013b_000450","oldcres",40,"2013:02:08 14:00:00",318,73.375,8
"SPIGa2013b_000450","oldcres",40,"2013:02:08 14:00:00",138.6,338.6,5
"SPIGa2013b_000450","oldcres",40,"2013:02:08 14:00:00",558.75,230,4
"SPIGa2013b_000450","oldcres",40,"2013:02:08 14:00:00",585.25,226.75,4
"SPIGa2013b_000451","oldcres",42,"2013:02:08 15:00:00",571.7,232.5,10
"SPIGa2013b_000451","oldcres",42,"2013:02:08 15:00:00",486.6,114.4,10
"SPIGa2013b_000451","oldcres",42,"2013:02:08 15:00:00",708.9,41.2,10
"SPIGa2013b_000451","oldcres",42,"2013:02:08 15:00:00",839.6666667,44,6
"SPIGa2013b_000451","oldcres",42,"2013:02:08 15:00:00",765.375,126.25,8
"SPIGa2013b_000451","oldcres",42,"2013:02:08 15:00:00",458.5,462.75,4
"SPIGa2013b_000451","oldcres",42,"2013:02:08 15:00:00",366,424.25,4
"SPIGa2013b_000451","oldcres",42,"2013:02:08 15:00:00",172.75,447.25,8
"SPIGa2013b_000451","oldcres",42,"2013:02:08 15:00:00",77.6,336.3,10
"SPIGa2013b_000451","oldcres",42,"2013:02:08 15:00:00",150.7,329.8,10
"SPIGa2013b_000451","oldcres",42,"2013:02:08 15:00:00",273,119.6,5
"SPIGa2013b_000451","oldcres",42,"2013:02:08 15:00:00",693.3,121.2,10
"SPIGa2013b_000451","oldcres",42,"2013:02:08 15:00:00",385,403.5,6
"SPIGa2013b_000451","oldcres",42,"2013:02:08 15:00:00",452,439.6666667,6
"SPIGa2013b_000452","oldcres",43,"2013:02:08 16:00:00",273,465.8,5
"SPIGa2013b_000452","oldcres",43,"2013:02:08 16:00:00",150,326.5,6
"SPIGa2013b_000452","oldcres",43,"2013:02:08 16:00:00",304.25,314.5,4
"SPIGa2013b_000452","oldcres",43,"2013:02:08 16:00:00",560.5,247.5,6
"SPIGa2013b_000452","oldcres",43,"2013:02:08 16:00:00",766.4444444,137,9
"SPIGa2013b_000452","oldcres",43,"2013:02:08 16:00:00",485.7777778,115.6666667,9
"SPIGa2013b_000452","oldcres",43,"2013:02:08 16:00:00",695,68.55555556,9
"SPIGa2013b_000452","oldcres",43,"2013:02:08 16:00:00",634.1111111,48.66666667,9
"SPIGa2013b_000452","oldcres",43,"2013:02:08 16:00:00",484.5,452,6
"SPIGa2013b_000452","oldcres",43,"2013:02:08 16:00:00",426.25,401.75,4
"SPIGa2013b_000452","oldcres",43,"2013:02:08 16:00:00",162,438,8
"SPIGa2013b_000452","oldcres",43,"2013:02:08 16:00:00",297.5,111.3333333,6
"SPIGa2013b_000452","oldcres",43,"2013:02:08 16:00:00",848,45.5,4
"SPIGa2013b_000452","oldcres",43,"2013:02:08 16:00:00",311,289.5,4
"SPIGa2013b_000452","oldcres",43,"2013:02:08 16:00:00",271.5,488.75,4
"SPIGa2013b_000453","oldcres",44,"2013:02:08 17:00:00",550,339.8571429,7
"SPIGa2013b_000453","oldcres",44,"2013:02:08 17:00:00",543.6,223.4,10
"SPIGa2013b_000453","oldcres",44,"2013:02:08 17:00:00",461.5,417.8,10
"SPIGa2013b_000453","oldcres",44,"2013:02:08 17:00:00",596.7,27.7,10
"SPIGa2013b_000453","oldcres",44,"2013:02:08 17:00:00",640.1111111,47.55555556,9
"SPIGa2013b_000453","oldcres",44,"2013:02:08 17:00:00",707.1,48.5,10
"SPIGa2013b_000453","oldcres",44,"2013:02:08 17:00:00",761.3,135.6,10
"SPIGa2013b_000453","oldcres",44,"2013:02:08 17:00:00",782.8,35.6,10
"SPIGa2013b_000453","oldcres",44,"2013:02:08 17:00:00",83.66666667,362.7777778,9
"SPIGa2013b_000453","oldcres",44,"2013:02:08 17:00:00",140.4444444,323.5555556,9
"SPIGa2013b_000453","oldcres",44,"2013:02:08 17:00:00",670.8,92.4,5
"SPIGa2013b_000453","oldcres",44,"2013:02:08 17:00:00",327.2,119.6,5
"SPIGa2013b_000453","oldcres",44,"2013:02:08 17:00:00",172,484.75,4
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",485,94.875,8
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",634.75,37.875,8
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",599.2,31.2,5
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",698.375,49.25,8
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",768,36.75,8
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",834,53.625,8
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",764.25,121.5,8
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",663.25,134,8
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",587,215.875,8
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",438,402,9
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",533.6,411.4,5
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",260.875,508.125,8
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",152.3333333,438.5,6
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",87.77777778,359.3333333,9
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",151.3333333,339.3333333,9
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",340.1428571,436.8571429,7
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",513.5,431.75,4
"SPIGa2013b_000454","oldcres",40,"2013:02:08 18:00:00",560.4,28.2,5
"SPIGa2013b_000455","oldcres",40,"2013:02:08 19:00:00",526.5,412,4
"SPIGa2013b_000455","oldcres",40,"2013:02:08 19:00:00",447.5,434.3,10
"SPIGa2013b_000455","oldcres",40,"2013:02:08 19:00:00",284.8181818,455,11
"SPIGa2013b_000455","oldcres",40,"2013:02:08 19:00:00",184.875,487,8
"SPIGa2013b_000455","oldcres",40,"2013:02:08 19:00:00",73.55555556,340.5555556,9
"SPIGa2013b_000455","oldcres",40,"2013:02:08 19:00:00",105.4545455,275.9090909,11
"SPIGa2013b_000455","oldcres",40,"2013:02:08 19:00:00",569.8,236,5
"SPIGa2013b_000455","oldcres",40,"2013:02:08 19:00:00",672.2,150.2,10
"SPIGa2013b_000455","oldcres",40,"2013:02:08 19:00:00",703.8,56.5,10
"SPIGa2013b_000455","oldcres",40,"2013:02:08 19:00:00",755.3,158.2,10
"SPIGa2013b_000455","oldcres",40,"2013:02:08 19:00:00",785.875,35.875,8
"SPIGa2013b_000455","oldcres",40,"2013:02:08 19:00:00",842.4285714,46.85714286,7
"SPIGa2013b_000455","oldcres",40,"2013:02:08 19:00:00",620.6153846,38.07692308,13
"SPIGa2013b_000455","oldcres",40,"2013:02:08 19:00:00",547.4,420.2,5
"SPIGa2013b_000455","oldcres",40,"2013:02:08 19:00:00",560.6666667,262.5,6
"SPIGa2013b_000456","oldcres",38,"2013:02:08 20:00:00",847.5,41.5,4
"SPIGa2013b_000456","oldcres",38,"2013:02:08 20:00:00",712,44.125,8
"SPIGa2013b_000456","oldcres",38,"2013:02:08 20:00:00",770.8571429,75.57142857,7
"SPIGa2013b_000456","oldcres",38,"2013:02:08 20:00:00",668.8,138,5
"SPIGa2013b_000456","oldcres",38,"2013:02:08 20:00:00",647.1666667,137.1666667,6
"SPIGa2013b_000456","oldcres",38,"2013:02:08 20:00:00",649.25,37,4
"SPIGa2013b_000456","oldcres",38,"2013:02:08 20:00:00",584.4285714,211.1428571,7
"SPIGa2013b_000456","oldcres",38,"2013:02:08 20:00:00",477.6,370.4,5
"SPIGa2013b_000456","oldcres",38,"2013:02:08 20:00:00",385.5,405.9,10
"SPIGa2013b_000456","oldcres",38,"2013:02:08 20:00:00",167,453.6666667,6
"SPIGa2013b_000456","oldcres",38,"2013:02:08 20:00:00",123.375,297.125,8
"SPIGa2013b_000456","oldcres",38,"2013:02:08 20:00:00",52.6,275.5,10
"SPIGa2013b_000456","oldcres",38,"2013:02:08 20:00:00",297.7777778,93.55555556,9
"SPIGa2013b_000456","oldcres",38,"2013:02:08 20:00:00",454,34.375,8
"SPIGa2013b_000456","oldcres",38,"2013:02:08 20:00:00",159,477,4
"SPIGa2013b_000456","oldcres",38,"2013:02:08 20:00:00",484.4,388.2,5
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",183.2222222,491,9
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",131.5714286,320.7142857,7
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",64.2,283.6,10
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",499.3333333,387,6
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",621.6,373.8,5
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",569.6666667,233.7777778,9
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",666.2222222,142.5555556,9
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",764.4444444,133.3333333,9
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",704,47.9,10
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",625.7,42.3,10
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",444,37.5,8
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",805.125,30.625,8
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",291.1111111,115.5555556,9
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",517,114.5,4
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",853.6666667,52.16666667,6
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",506,420,4
"SPIGa2013b_000457","oldcres",34,"2013:02:08 21:00:00",607.25,342.5,4
"SPIGa2013b_000458","new",32,"2013:02:09 07:00:00",565.5,362,4
"SPIGa2013b_000458","new",32,"2013:02:09 07:00:00",455.75,424.25,4
"SPIGa2013b_000458","new",32,"2013:02:09 07:00:00",302.4,428.2,5
"SPIGa2013b_000458","new",32,"2013:02:09 07:00:00",274.8,293.2,5
"SPIGa2013b_000458","new",32,"2013:02:09 07:00:00",192.1666667,316.1666667,6
"SPIGa2013b_000458","new",32,"2013:02:09 07:00:00",343.25,105.625,8
"SPIGa2013b_000458","new",32,"2013:02:09 07:00:00",684.625,121.125,8
"SPIGa2013b_000458","new",32,"2013:02:09 07:00:00",775.2,137.2,5
"SPIGa2013b_000458","new",32,"2013:02:09 07:00:00",724.2857143,43.14285714,7
"SPIGa2013b_000458","new",32,"2013:02:09 07:00:00",635.8333333,30.83333333,6
"SPIGa2013b_000458","new",32,"2013:02:09 07:00:00",870.4,523,5
"SPIGa2013b_000458","new",32,"2013:02:09 07:00:00",575.6,534,5
"SPIGa2013b_000458","new",32,"2013:02:09 07:00:00",528.1666667,229.8333333,6
"SPIGa2013b_000458","new",32,"2013:02:09 07:00:00",492,62.5,4
"SPIGa2013b_000458","new",32,"2013:02:09 07:00:00",548.25,24.25,4
"SPIGa2013b_000459","new",32,"2013:02:09 08:00:00",908.4,407.4,5
"SPIGa2013b_000459","new",32,"2013:02:09 08:00:00",894.25,498.5,4
"SPIGa2013b_000459","new",32,"2013:02:09 08:00:00",712.5,358.25,4
"SPIGa2013b_000459","new",32,"2013:02:09 08:00:00",608.8,351.6,5
"SPIGa2013b_000459","new",32,"2013:02:09 08:00:00",360.5,456.75,4
"SPIGa2013b_000459","new",32,"2013:02:09 08:00:00",172.5,279.3333333,6
"SPIGa2013b_000459","new",32,"2013:02:09 08:00:00",238.6666667,263.1666667,6
"SPIGa2013b_000459","new",32,"2013:02:09 08:00:00",473.6,228.2,5
"SPIGa2013b_000459","new",32,"2013:02:09 08:00:00",778.8333333,129.1666667,6
"SPIGa2013b_000459","new",32,"2013:02:09 08:00:00",700.2,127.2,5
"SPIGa2013b_000459","new",32,"2013:02:09 08:00:00",529.1666667,87.5,6
"SPIGa2013b_000459","new",32,"2013:02:09 08:00:00",692.8,42.2,5
"SPIGa2013b_000459","new",32,"2013:02:09 08:00:00",867.6,35.6,5
"SPIGa2013b_000459","new",32,"2013:02:09 08:00:00",980,38.25,4
"SPIGa2013b_000460","new",35,"2013:02:09 09:00:00",565.8333333,382.3333333,6
"SPIGa2013b_000460","new",35,"2013:02:09 09:00:00",447.1666667,399.5,6
"SPIGa2013b_000460","new",35,"2013:02:09 09:00:00",342,250.2857143,7
"SPIGa2013b_000460","new",35,"2013:02:09 09:00:00",344.1666667,110.5,6
"SPIGa2013b_000460","new",35,"2013:02:09 09:00:00",290.8333333,223.8333333,6
"SPIGa2013b_000460","new",35,"2013:02:09 09:00:00",497,85.66666667,6
"SPIGa2013b_000460","new",35,"2013:02:09 09:00:00",701.8333333,39,6
"SPIGa2013b_000460","new",35,"2013:02:09 09:00:00",787.3333333,125.3333333,6
"SPIGa2013b_000460","new",35,"2013:02:09 09:00:00",626.5,33.33333333,6
"SPIGa2013b_000460","new",35,"2013:02:09 09:00:00",511.8333333,33,6
"SPIGa2013b_000460","new",35,"2013:02:09 09:00:00",726,135.6666667,6
"SPIGa2013b_000460","new",35,"2013:02:09 09:00:00",636.5,216,4
"SPIGa2013b_000461","new",36,"2013:02:09 10:00:00",456.2,358,5
"SPIGa2013b_000461","new",36,"2013:02:09 10:00:00",264.5,501.5,6
"SPIGa2013b_000461","new",36,"2013:02:09 10:00:00",183.8,532.4,5
"SPIGa2013b_000461","new",36,"2013:02:09 10:00:00",278.8333333,266.8333333,6
"SPIGa2013b_000461","new",36,"2013:02:09 10:00:00",357.8,254.6,5
"SPIGa2013b_000461","new",36,"2013:02:09 10:00:00",366.3333333,112.5,6
"SPIGa2013b_000461","new",36,"2013:02:09 10:00:00",521,83.66666667,6
"SPIGa2013b_000461","new",36,"2013:02:09 10:00:00",704.4285714,118.4285714,7
"SPIGa2013b_000461","new",36,"2013:02:09 10:00:00",760.25,117.25,8
"SPIGa2013b_000461","new",36,"2013:02:09 10:00:00",750.375,194.625,8
"SPIGa2013b_000461","new",36,"2013:02:09 10:00:00",876.8571429,40.42857143,7
"SPIGa2013b_000461","new",36,"2013:02:09 10:00:00",610,326.2,5
"SPIGa2013b_000462","new",37,"2013:02:09 11:00:00",650.2,385.2,5
"SPIGa2013b_000462","new",37,"2013:02:09 11:00:00",318.3333333,220.8888889,9
"SPIGa2013b_000462","new",37,"2013:02:09 11:00:00",693.4444444,211.8888889,9
"SPIGa2013b_000462","new",37,"2013:02:09 11:00:00",766.8888889,124.7777778,9
"SPIGa2013b_000462","new",37,"2013:02:09 11:00:00",697.75,112.25,8
"SPIGa2013b_000462","new",37,"2013:02:09 11:00:00",341.5555556,100.7777778,9
"SPIGa2013b_000462","new",37,"2013:02:09 11:00:00",644.125,38.5,8
"SPIGa2013b_000462","new",37,"2013:02:09 11:00:00",642.5,402.75,4
"SPIGa2013b_000462","new",37,"2013:02:09 11:00:00",498.125,365.625,8
"SPIGa2013b_000462","new",37,"2013:02:09 11:00:00",143.4285714,484.1428571,7
"SPIGa2013b_000462","new",37,"2013:02:09 11:00:00",274.4285714,288.4285714,7
"SPIGa2013b_000462","new",37,"2013:02:09 11:00:00",609.2857143,31.85714286,7
"SPIGa2013b_000463","new",37,"2013:02:09 12:00:00",172,495,5
"SPIGa2013b_000463","new",37,"2013:02:09 12:00:00",242.4444444,297.8888889,9
"SPIGa2013b_000463","new",37,"2013:02:09 12:00:00",326.3333333,283,9
"SPIGa2013b_000463","new",37,"2013:02:09 12:00:00",481.8333333,381.3333333,6
"SPIGa2013b_000463","new",37,"2013:02:09 12:00:00",587.125,396.375,8
"SPIGa2013b_000463","new",37,"2013:02:09 12:00:00",638.2857143,222.7142857,7
"SPIGa2013b_000463","new",37,"2013:02:09 12:00:00",555,75,6
"SPIGa2013b_000463","new",37,"2013:02:09 12:00:00",331.125,98.125,8
"SPIGa2013b_000463","new",37,"2013:02:09 12:00:00",513.8571429,32.14285714,7
"SPIGa2013b_000463","new",37,"2013:02:09 12:00:00",847.7777778,58.11111111,9
"SPIGa2013b_000463","new",37,"2013:02:09 12:00:00",684.375,45.375,8
"SPIGa2013b_000463","new",37,"2013:02:09 12:00:00",637.1428571,38.57142857,7
"SPIGa2013b_000463","new",37,"2013:02:09 12:00:00",675.25,130,4
"SPIGa2013b_000463","new",37,"2013:02:09 12:00:00",602.25,29.125,8
"SPIGa2013b_000463","new",37,"2013:02:09 12:00:00",173.5,463.75,4
"SPIGa2013b_000463","new",37,"2013:02:09 12:00:00",4.5,425.25,4
